id,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,host_response_rate,instant_bookable,last_review,latitude,longitude,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,price
16235920,Bed & Breakfast,Entire home/apt,2,1,Real Bed,flexible,TRUE,LA,t,t,,f,,34.02643452,-118.7681337,0,NA,,1,1,500
25243,Apartment,Private room,2,1.5,Real Bed,moderate,TRUE,NYC,t,f,100%,f,8/3/17,40.70408682,-73.93489715,4,75,11206,1,1,38
9260911,Apartment,Entire home/apt,6,2,Real Bed,moderate,TRUE,LA,t,t,100%,t,4/22/17,34.0632658,-118.4520073,17,98,90024,2,4,160
20436854,House,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,90%,f,3/24/17,34.11807815,-118.2086941,68,95,90042,0,1,95
18240963,Apartment,Entire home/apt,6,1,Real Bed,strict,TRUE,NYC,t,t,100%,t,9/29/17,40.71393539,-73.94192604,32,97,11211,2,3,99
18387338,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,7/14/17,40.73467864,-74.00308077,25,92,10014,1,2,311
11695184,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,NYC,t,f,,f,,40.70929687,-73.95169538,0,NA,11211,1,2,150
8741049,Apartment,Entire home/apt,5,1,Real Bed,moderate,TRUE,LA,t,t,100%,t,4/26/17,34.05316361,-118.261872,21,94,90017,1,1,99
4949258,Apartment,Entire home/apt,6,2,Real Bed,moderate,TRUE,NYC,t,f,100%,f,9/17/17,40.77999784,-73.98240961,8,94,10023,2,3,375
21039710,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,LA,t,t,100%,t,4/16/17,33.99814861,-118.4718827,7,100,90291,1,2,95
8322228,Apartment,Entire home/apt,6,1,Real Bed,strict,TRUE,NYC,t,f,100%,f,9/4/17,40.7591637,-73.97049943,9,89,10022,1,3,275
1220971,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,f,100%,f,9/24/17,40.71703148,-73.98612392,148,95,10002,1,1,180
8547691,Apartment,Entire home/apt,3,2,Real Bed,strict,TRUE,SF,t,f,,f,,37.79036285,-122.4145048,0,NA,94109,3,3,300
17242933,House,Private room,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,f,4/24/17,34.07945768,-118.0988452,12,87,91776,1,1,33
5228009,Apartment,Private room,1,1,Real Bed,moderate,TRUE,NYC,t,f,100%,f,8/30/17,40.71383761,-73.96072232,3,100,11211,1,1,50
14447619,Townhouse,Private room,2,2,Real Bed,moderate,TRUE,DC,t,t,100%,t,5/4/17,38.93037674,-77.03734012,4,95,20010,1,1,50
3801254,Townhouse,Private room,2,0.5,Real Bed,flexible,FALSE,DC,t,t,100%,f,,38.90590051,-76.9987516,0,NA,20002,1,1,41
1177725,Dorm,Shared room,6,1,Real Bed,flexible,FALSE,DC,t,f,95%,f,5/7/17,38.91107388,-77.02320663,38,72,20001,1,6,30
14134381,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,f,6/15/16,33.77020105,-118.1870949,45,96,90802,0,1,129
9976194,Apartment,Private room,2,1,Futon,flexible,TRUE,Chicago,t,t,100%,f,6/24/16,41.91953841,-87.63799678,4,80,60614,1,1,300
19119686,House,Private room,2,1,Real Bed,flexible,FALSE,LA,t,f,100%,f,4/25/17,33.78510579,-118.1431597,54,96,90804,1,1,55
14723414,Apartment,Entire home/apt,4,1,Real Bed,moderate,FALSE,SF,t,t,,f,,37.78910892,-122.4257865,0,NA,94109,0,1,250
420329,House,Private room,2,1.5,Real Bed,moderate,TRUE,DC,t,t,100%,f,3/26/17,38.91387138,-77.00298761,4,95,20002,1,1,65
16489963,House,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,,40.84189091,-73.86955498,0,NA,10460,1,1,40
12684163,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/15/17,40.79537822,-73.97545134,16,100,10025,1,2,155
971377,Apartment,Entire home/apt,6,1,Real Bed,moderate,TRUE,LA,t,t,100%,t,,34.05213638,-118.2621894,0,NA,90017,1,3,159
4979274,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,93%,f,10/1/17,40.71280621,-73.94246009,4,100,11211,1,1,100
5081207,House,Entire home/apt,8,2,Real Bed,moderate,TRUE,LA,t,t,100%,f,4/8/17,33.86256072,-118.3080972,75,94,90248,3,4,97
18342057,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,f,11/16/16,40.71781562,-73.95012835,2,90,11211,1,1,200
11228185,Apartment,Private room,2,1,Real Bed,moderate,FALSE,NYC,t,t,,f,10/4/15,40.6871731,-73.96015082,1,80,11238,1,1,70
17495862,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,LA,t,t,100%,f,2/12/17,33.81428817,-118.3891293,2,90,90277,1,1,135
16240471,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,70%,f,9/8/17,40.86823924,-73.92337067,62,97,10034,1,1,60
7198703,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,NYC,t,t,63%,f,5/27/16,40.79557624,-73.97031688,2,40,10025,2,2,250
12199982,Apartment,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,10/1/17,40.75505217,-73.99186591,45,96,10018,1,1,76
13190453,Apartment,Entire home/apt,4,2,Real Bed,strict,TRUE,LA,t,f,100%,f,,34.04565722,-118.2621828,0,NA,90015,2,2,449
10998170,Apartment,Private room,1,1,Real Bed,strict,FALSE,NYC,t,f,100%,f,6/3/17,40.68638767,-73.95548072,15,99,11216,1,1,35
11255314,In-law,Entire home/apt,6,1,Real Bed,moderate,TRUE,DC,t,t,100%,t,5/10/17,38.93277798,-77.03720393,8,100,20010,2,3,140
4559338,Apartment,Private room,2,0,Real Bed,flexible,FALSE,SF,t,t,100%,f,9/15/17,37.78522469,-122.4164062,5,80,94109,0,1,110
5359322,Apartment,Entire home/apt,6,1,Real Bed,flexible,TRUE,NYC,t,t,100%,t,,40.75532911,-73.99279814,0,NA,10018,1,3,300
4379621,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,f,100%,t,8/20/16,34.10124774,-118.3375591,4,100,90028,1,2,179
18477567,Apartment,Private room,2,2,Real Bed,strict,TRUE,NYC,t,t,100%,t,9/7/17,40.68626768,-73.93130659,26,90,11221,1,1,77
8453378,Apartment,Private room,2,1,Real Bed,flexible,FALSE,Chicago,f,f,,t,,41.77775284,-87.65013018,0,NA,60621,1,1,35
17268038,House,Entire home/apt,8,3,Real Bed,strict,TRUE,NYC,t,t,100%,f,8/29/17,40.67553213,-73.96376314,7,97,11238,5,5,400
18212986,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,f,94%,t,4/9/17,33.98075487,-118.4637722,4,80,90292,1,2,190
14313481,Bed & Breakfast,Private room,2,1.5,Real Bed,moderate,TRUE,DC,t,t,100%,t,4/30/17,38.93026947,-76.96980629,76,97,20018,1,1,52
18588287,Apartment,Entire home/apt,6,2,Real Bed,strict,TRUE,NYC,t,f,100%,t,10/1/17,40.82149903,-73.95005931,134,96,10031,2,2,200
20139374,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,LA,t,f,99%,f,4/30/17,34.04977345,-118.2584241,52,96,90017,1,3,165
4890931,Apartment,Private room,2,1,Real Bed,moderate,TRUE,Boston,t,t,100%,f,10/1/17,42.28950859,-71.14295095,7,100,2132,1,1,80
9061931,Apartment,Entire home/apt,2,1,Real Bed,moderate,FALSE,NYC,t,t,,f,7/6/15,40.68371253,-73.95603849,3,100,11216,1,1,90
20227482,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,NYC,t,t,,f,9/29/15,40.68371911,-73.93655234,1,100,11216,2,2,150
11436095,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,,f,10/17/16,34.05378596,-118.313628,4,93,90019,0,1,86
14590476,House,Entire home/apt,6,1,Real Bed,strict,TRUE,LA,t,t,100%,t,4/24/17,34.20548554,-118.135374,34,93,91001,0,2,99
12038184,Other,Shared room,1,0,Couch,flexible,FALSE,LA,t,f,,f,,34.14317803,-118.7424946,0,NA,91301,1,1,987
17210761,House,Entire home/apt,3,1,Real Bed,moderate,TRUE,LA,t,t,100%,f,4/11/17,34.21928699,-118.4083506,1,100,91605,0,1,75
14176286,Other,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,t,,f,,40.67626253,-74.00006534,0,NA,11231,1,1,120
9731780,Apartment,Private room,1,1,Pull-out Sofa,flexible,FALSE,NYC,t,f,,f,,40.76725771,-73.81216619,0,NA,11354,1,1,27
4417352,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,NYC,t,f,,f,,40.72972275,-73.95519993,0,NA,,1,2,163
14160499,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,f,9/13/17,40.66129267,-73.96117384,34,96,11225,1,1,70
13939008,Apartment,Entire home/apt,4,1,Real Bed,flexible,FALSE,DC,t,t,,f,1/1/17,38.93688263,-77.05585072,1,80,20008,0,2,79
13219480,Apartment,Private room,2,1,Real Bed,flexible,FALSE,SF,t,t,,f,11/20/16,37.76450813,-122.4164842,18,92,94110,1,1,90
176369,Apartment,Shared room,2,1,Real Bed,strict,TRUE,DC,t,f,100%,f,5/9/17,38.90925802,-77.03965105,5,100,20036,1,1,60
18077040,House,Entire home/apt,6,2,Real Bed,strict,TRUE,LA,t,f,100%,f,5/1/17,34.10211867,-118.3518346,17,100,90046,2,2,299
15177460,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,f,100%,t,7/20/17,40.74882907,-73.97298025,2,90,10016,1,1,95
6363639,House,Entire home/apt,14,2,Real Bed,strict,TRUE,LA,t,t,99%,f,4/16/17,34.1082496,-118.3210373,85,91,90068,3,5,245
17850291,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,Chicago,t,t,100%,t,5/7/17,41.95574911,-87.66502311,4,100,60613,1,3,75
6227980,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,t,100%,t,4/19/17,34.07340717,-118.3828748,5,92,90048,1,2,125
1629740,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/15/17,40.7205073,-73.99521525,103,97,10012,1,2,290
13534311,Guesthouse,Entire home/apt,2,1,Real Bed,strict,FALSE,LA,t,t,100%,f,4/3/17,34.04828391,-118.4252721,4,95,90064,0,1,130
10164810,Townhouse,Private room,3,1,Real Bed,moderate,TRUE,SF,t,t,100%,t,8/22/17,37.71277012,-122.3959149,28,96,94134,1,1,75
11529144,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,f,100%,t,,40.71274617,-73.95665418,0,NA,11211,1,1,55
17732415,House,Private room,2,1,Real Bed,strict,TRUE,NYC,t,f,94%,f,9/1/17,40.75601979,-73.88110577,1,100,11372,1,1,45
3371332,Apartment,Entire home/apt,5,1,Real Bed,moderate,TRUE,SF,t,t,100%,t,9/20/17,37.75612798,-122.4845582,176,90,94122,2,4,173
8487910,House,Private room,4,1,Real Bed,strict,TRUE,LA,t,t,97%,f,5/1/17,34.04580662,-118.3390669,75,94,90019,1,2,79
16253186,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,Boston,t,f,,t,5/27/17,42.35719778,-71.0715881,2,80,2114,1,1,143
13451698,Apartment,Private room,2,1,Real Bed,flexible,FALSE,SF,t,t,,f,,37.76652844,-122.4174121,0,NA,94103,1,1,135
10016503,Condominium,Private room,1,1,Real Bed,strict,TRUE,Boston,t,t,100%,t,8/8/17,42.34275726,-71.08889888,6,97,2115,1,1,85
6170738,Apartment,Private room,1,1,Real Bed,flexible,FALSE,LA,t,f,67%,f,,34.04146939,-118.383778,0,NA,90034,1,1,32
6731445,Apartment,Entire home/apt,3,1,Real Bed,moderate,FALSE,DC,t,t,,t,9/14/16,38.90444918,-77.00699289,6,90,20002,1,1,137
1521318,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,f,100%,f,12/22/15,40.84995821,-73.93813084,1,80,10033,1,1,70
11326272,House,Private room,4,3,Real Bed,strict,TRUE,Boston,t,f,100%,f,,42.33868744,-71.15201462,0,NA,2135,1,2,85
9107772,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/12/17,40.65206579,-73.96225022,30,88,11226,2,3,149
4935717,Condominium,Private room,2,1.5,Pull-out Sofa,strict,TRUE,LA,t,t,100%,t,3/18/17,34.09793988,-118.1273643,4,100,91801,1,1,75
1213127,Apartment,Entire home/apt,6,1.5,Real Bed,strict,TRUE,LA,t,t,100%,t,4/17/17,34.09162547,-118.3597454,48,96,90046,2,2,140
17094703,House,Entire home/apt,8,2,Real Bed,strict,TRUE,LA,t,f,100%,f,4/27/17,34.09948838,-118.3187627,36,81,90028,3,6,169
10835440,House,Entire home/apt,8,3,Real Bed,strict,TRUE,LA,t,t,100%,t,4/16/17,34.12846401,-118.7213021,3,87,91301,3,3,450
14936758,Other,Entire home/apt,3,1.5,Real Bed,flexible,FALSE,LA,t,f,,t,,34.07486043,-118.372088,0,NA,90048,1,2,762
5058010,Cabin,Entire home/apt,2,1,Real Bed,flexible,FALSE,LA,t,t,90%,t,3/23/17,34.1921268,-118.3987363,187,94,91606,1,1,75
450011,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,f,100%,t,4/10/17,34.01975592,-118.492051,27,96,90401,0,1,137
18074568,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,f,3/26/17,34.09312674,-118.2794335,117,92,90029,1,1,87
11700233,House,Private room,2,1,Real Bed,flexible,FALSE,LA,t,f,,f,,33.96965034,-118.0152155,0,NA,90602,1,1,75
20821762,House,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,t,9/13/17,40.66112689,-73.94542096,27,88,11203,1,1,55
6880336,Bed & Breakfast,Shared room,3,0,Real Bed,moderate,TRUE,SF,t,f,100%,t,10/1/17,37.76921994,-122.4510682,19,97,94117,1,3,150
18721078,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,,f,12/19/15,40.71846084,-73.98672238,3,93,10002,1,1,80
110739,Apartment,Private room,1,1.5,Real Bed,flexible,FALSE,NYC,t,f,,f,7/25/16,40.74077322,-73.98244745,1,100,10010,1,1,70
11999785,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,f,,f,,40.69882949,-73.93538769,0,NA,11206,1,1,58
3485178,Apartment,Entire home/apt,6,2,Real Bed,strict,TRUE,LA,t,t,80%,f,,34.14477062,-118.2562027,0,NA,91210,2,3,250
7204425,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,t,100%,t,10/2/17,40.84877307,-73.9419382,69,95,10033,1,1,75
14655368,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/26/17,40.71300714,-73.94949866,19,99,11211,0,2,200
3095337,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,f,100%,f,8/22/17,40.70838093,-73.85155699,9,93,11375,1,3,105
9112879,Apartment,Private room,2,1,Real Bed,flexible,TRUE,LA,t,t,100%,t,,34.15971645,-118.4468646,0,NA,91403,1,1,78
808476,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/28/17,40.75508028,-73.91673053,87,94,11103,NA,1,100
14220949,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,t,,f,4/24/15,40.67690333,-73.96485424,2,100,11238,1,1,150
6528832,Apartment,Shared room,1,1,Real Bed,flexible,FALSE,NYC,t,f,100%,t,9/27/17,40.79347355,-73.94646161,100,93,10029,1,4,42
15720224,Apartment,Entire home/apt,11,3,Real Bed,strict,TRUE,LA,t,t,78%,f,4/2/17,33.97812642,-118.4639723,6,100,90292,3,6,500
20620313,Loft,Entire home/apt,2,1,Real Bed,flexible,TRUE,LA,t,t,100%,f,9/13/16,33.97419081,-118.461098,3,93,90292,1,1,350
2177753,Apartment,Private room,3,1,Airbed,strict,TRUE,LA,t,t,100%,t,4/20/17,34.09996674,-118.3401533,55,89,90028,1,1,79
19585955,Apartment,Private room,4,1.5,Real Bed,moderate,TRUE,NYC,t,f,100%,t,,40.68377809,-73.7905023,0,NA,11434,1,2,56
15300449,Apartment,Entire home/apt,3,1,Real Bed,flexible,FALSE,NYC,t,f,,f,,40.77860502,-73.98335983,0,NA,10023,1,2,199
4052091,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,Boston,t,f,99%,t,10/2/17,42.3505209,-71.09369286,4,80,2215,2,3,199
7302136,Apartment,Private room,2,1.5,Real Bed,moderate,TRUE,NYC,t,f,,f,4/28/17,40.67754441,-73.96162718,1,100,11238,1,1,85
20066545,House,Private room,2,1,Real Bed,flexible,TRUE,SF,t,f,,f,,37.75352163,-122.4008444,0,NA,94107,1,1,250
9330884,Townhouse,Private room,1,1,Real Bed,moderate,FALSE,NYC,t,f,,t,5/1/17,40.7438087,-73.89725596,5,100,11377,1,1,50
16823040,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,f,,t,,40.61764556,-74.03405762,0,NA,11209,1,1,125
19528200,Apartment,Entire home/apt,16,3,Real Bed,strict,TRUE,Boston,t,t,100%,f,10/2/17,42.31477219,-71.05693185,4,100,2125,6,13,275
846829,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,NYC,t,t,100%,f,5/29/17,40.76626554,-73.99358751,20,73,10019,2,2,220
18999002,Apartment,Entire home/apt,7,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/24/17,40.72210442,-73.98355525,27,97,10009,2,2,420
18009409,Apartment,Entire home/apt,8,2,Real Bed,moderate,TRUE,Boston,t,t,100%,f,10/9/16,42.32964015,-71.09274149,3,100,2119,4,5,625
17268805,House,Entire home/apt,10,5.5,Real Bed,strict,TRUE,LA,t,t,94%,f,3/12/16,34.15118419,-118.4200574,12,97,91423,5,6,1299
4516791,Apartment,Private room,2,1,Real Bed,flexible,FALSE,Boston,t,f,,f,,42.31788047,-71.04017672,0,NA,2125,1,1,55
19399859,Apartment,Entire home/apt,3,1,Real Bed,moderate,FALSE,NYC,t,t,0%,f,,40.73502114,-74.00652926,0,NA,10014,1,1,250
12489994,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,,f,12/23/16,40.65062146,-74.00166258,1,100,11232,1,1,25
4885956,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,100%,f,8/27/16,34.09350712,-118.337723,24,84,90038,1,1,219
9133262,Lighthouse,Entire home/apt,6,1,Real Bed,strict,TRUE,LA,t,t,,f,,33.76295922,-118.2445817,0,NA,90744,2,2,250
18327945,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,,f,,40.82448303,-73.93597991,0,NA,10039,1,1,150
14206969,Apartment,Private room,2,1,Real Bed,moderate,FALSE,NYC,t,t,100%,f,9/17/17,40.66195972,-73.99177,64,97,11215,1,1,75
1479084,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,f,75%,f,5/27/17,40.77314693,-73.95361317,4,75,10028,1,1,100
8352469,Villa,Private room,2,1,Real Bed,strict,TRUE,LA,t,f,93%,f,8/21/16,33.98332165,-117.875054,1,100,91748,1,1,50
17136699,Loft,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,t,2/21/17,34.04968893,-118.2511082,6,93,90013,1,1,150
10929929,Apartment,Entire home/apt,8,1,Real Bed,strict,TRUE,DC,t,t,100%,t,4/3/17,38.92317852,-76.99355771,21,91,20018,1,2,125
20355929,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,,t,,40.82874946,-73.94371403,0,NA,10031,1,1,68
20270960,Apartment,Entire home/apt,2,1,Real Bed,strict,FALSE,LA,t,t,100%,f,4/16/17,33.70860205,-118.2857094,140,93,90731,0,1,155
872314,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,NYC,t,t,,f,11/29/15,40.79037451,-73.94450463,2,100,10029,1,1,125
15178081,House,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,,t,,40.76405617,-73.9095894,0,NA,11103,1,1,112
5785978,House,Private room,2,1,Real Bed,flexible,TRUE,LA,t,f,100%,f,,34.15502772,-118.4972557,0,NA,91436,1,1,75
17387095,Apartment,Entire home/apt,4,1.5,Real Bed,flexible,TRUE,DC,t,t,,f,9/27/15,38.9180101,-77.03775121,1,100,20009,2,2,150
2189119,Apartment,Entire home/apt,4,1,Real Bed,moderate,FALSE,NYC,t,t,71%,f,9/17/16,40.76436007,-73.96471195,7,93,10065,1,2,300
6785017,House,Entire home/apt,4,1,Real Bed,flexible,TRUE,LA,t,t,100%,t,4/25/17,34.08233536,-118.262887,7,91,90026,2,2,200
13188856,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,90%,f,4/4/17,40.68679572,-73.97362675,3,80,11217,1,1,90
2022215,House,Entire home/apt,2,1,Real Bed,moderate,TRUE,SF,t,t,100%,f,9/23/17,37.74027972,-122.4688499,202,96,94127,1,1,79
6936903,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,NYC,t,t,95%,f,8/10/17,40.71806332,-73.98631028,13,95,10002,1,2,220
8015052,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,LA,t,t,100%,f,8/22/16,34.11517573,-118.1712685,2,90,,1,1,75
14372069,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,DC,t,t,100%,f,5/10/17,38.93598758,-77.03366978,6,100,20010,1,2,94
10083878,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,Boston,t,t,100%,f,4/18/17,42.29086751,-71.06089323,3,100,2124,3,2,135
4041351,House,Private room,2,2,Real Bed,flexible,TRUE,LA,t,t,92%,f,1/29/17,34.07342141,-118.1385843,4,95,91803,1,2,30
9543678,Loft,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,8/27/17,40.70818047,-73.92202153,96,98,11237,1,1,69
9007249,House,Private room,1,1,Real Bed,flexible,TRUE,LA,t,f,100%,f,4/17/17,34.03589882,-118.39031,1,100,90034,1,1,75
17880113,House,Entire home/apt,7,1,Real Bed,strict,TRUE,LA,t,f,56%,f,4/18/17,34.07523862,-118.2513566,27,79,90026,3,3,109
1009472,Apartment,Private room,2,1,Real Bed,strict,TRUE,SF,t,t,100%,f,9/3/17,37.73997864,-122.4127131,72,96,94110,1,1,95
13130565,Condominium,Private room,2,1.5,Real Bed,moderate,TRUE,Boston,t,t,100%,f,10/4/17,42.29958779,-71.11178023,50,99,2130,1,1,75
12997502,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/17/17,40.76337497,-73.98575993,65,95,10019,1,1,145
8663101,Apartment,Entire home/apt,10,1,Real Bed,moderate,TRUE,NYC,t,t,100%,t,9/4/17,40.78173902,-73.95463351,1,100,10128,2,5,699
13798719,Apartment,Entire home/apt,6,2,Real Bed,strict,TRUE,LA,t,t,100%,t,4/23/17,34.0574439,-118.3947893,75,97,90212,2,2,240
18444575,House,Private room,1,1,Real Bed,moderate,TRUE,Chicago,t,f,100%,t,4/25/17,41.84014855,-87.65197295,3,87,60608,1,1,32
17845650,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,88%,t,9/15/17,40.82581581,-73.93936656,61,98,10039,1,1,55
19752415,House,Private room,2,1,Real Bed,strict,TRUE,LA,t,t,100%,f,4/1/17,33.84826933,-118.0847842,18,94,90715,1,1,57
3318745,House,Private room,2,1,Real Bed,flexible,TRUE,LA,t,f,,f,,34.2253296,-118.4369354,0,NA,91402,1,1,199
2093182,House,Entire home/apt,5,1,Real Bed,strict,TRUE,SF,t,t,40%,f,8/14/17,37.72449985,-122.4235816,32,95,94112,2,2,240
15758511,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/12/17,40.72506978,-73.98861371,40,93,10003,1,1,125
18125408,Vacation home,Private room,1,1,Real Bed,flexible,FALSE,LA,t,t,86%,f,,34.11585718,-118.299348,0,NA,90027,1,1,89
15253658,Bungalow,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,t,100%,f,8/23/16,34.14047684,-118.377611,6,87,91604,1,2,130
1107092,House,Entire home/apt,6,2,Real Bed,moderate,TRUE,LA,t,t,100%,f,4/24/17,34.01278244,-118.3913729,74,99,90232,2,3,155
17356639,House,Entire home/apt,4,1,Real Bed,strict,TRUE,DC,t,f,,f,,38.98761294,-77.04546623,0,NA,20012,1,2,390
18491286,Apartment,Entire home/apt,2,1,Real Bed,strict,FALSE,NYC,t,t,100%,f,8/19/17,40.74126375,-73.98263076,3,100,10016,1,1,120
18323385,Apartment,Entire home/apt,3,1,Real Bed,moderate,FALSE,LA,t,t,100%,t,,34.14175092,-118.1469516,0,NA,91101,1,2,150
2226305,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,50%,f,9/12/17,40.76351832,-73.98155306,36,98,10019,1,1,140
10818256,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,NYC,t,t,100%,t,8/8/17,40.75979861,-73.99680871,1,100,10036,0,1,135
20412306,Guesthouse,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,f,4/21/17,34.16040338,-118.6172027,112,94,91364,0,1,85
9837193,House,Private room,3,1,Real Bed,flexible,TRUE,LA,t,f,100%,f,,34.14554837,-118.8170711,0,NA,91361,1,1,70
6640642,Apartment,Entire home/apt,4,1,Real Bed,flexible,FALSE,SF,t,t,100%,t,9/20/17,37.78184773,-122.4009574,4,100,94107,1,1,255
13548357,Apartment,Entire home/apt,3,2,Real Bed,flexible,FALSE,DC,t,f,,f,,38.91806963,-77.02691993,0,NA,20001,3,3,883
11679256,Loft,Entire home/apt,2,1.5,Real Bed,moderate,TRUE,SF,t,t,100%,f,4/8/16,37.77708543,-122.4150118,2,90,94103,1,2,179
5730680,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,100%,t,1/9/17,34.10152768,-118.3138888,57,93,90028,1,2,89
15819930,House,Entire home/apt,5,1,Real Bed,moderate,TRUE,LA,t,t,100%,f,4/17/17,33.93410998,-118.332719,46,95,90303,2,2,75
13595786,House,Private room,1,1,Real Bed,moderate,TRUE,DC,t,t,100%,f,4/23/17,38.88980573,-76.99917578,18,98,20003,1,1,95
18618055,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,Chicago,t,t,40%,f,11/26/16,41.9401147,-87.68265265,16,94,60618,1,1,97
17961994,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,f,9/18/17,40.71554662,-73.93922148,4,100,11211,1,1,72
10174646,House,Shared room,4,2.5,Real Bed,flexible,TRUE,LA,t,f,78%,f,9/6/15,34.01911726,-118.3137126,2,50,90018,1,4,24
15346127,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,t,100%,t,9/15/17,40.71138622,-73.99374059,1,100,10002,1,1,59
20089729,Apartment,Private room,1,1.5,Futon,flexible,TRUE,LA,t,t,98%,t,4/7/17,34.05806012,-118.2921277,58,81,90005,1,1,49
741806,Apartment,Shared room,4,2,Real Bed,strict,FALSE,DC,t,t,100%,t,5/7/17,38.91154266,-77.00395776,77,96,20002,1,4,39
18014072,Apartment,Entire home/apt,2,1,Airbed,moderate,TRUE,SF,t,t,100%,f,,37.76121341,-122.4086907,0,NA,94110,1,1,99
